CustomerID,SurveyDate,SatisfactionScore,CustomerFeedback,AgeGroup,Gender,Region,RepeatCustomer
CUST04415,2024-07-02 22:00:00,4.0,Product did not meet expectations.,46-60,Male,Australia,0
CUST04416,2024-07-02 23:00:00,7.0,Price is too high.,26-35,Female,North America,0
CUST04417,2024-07-03 00:00:00,5.0,Website was easy to use.,46-60,Non-Binary,South America,1
CUST04418,2024-07-03 01:00:00,7.0,Product quality needs improvement.,60+,Female,South America,1
CUST04419,2024-07-03 02:00:00,1.0,Very satisfied!,26-35,Non-Binary,Asia,1
CUST04420,2024-07-03 03:00:00,1.0,Very satisfied!,60+,Prefer not to say,Asia,0
CUST04421,2024-07-03 04:00:00,10.0,Great service!,36-45,Female,Australia,1
CUST04422,2024-07-03 05:00:00,3.0,Customer support was helpful.,26-35,Male,Africa,1
CUST04423,2024-07-03 06:00:00,2.0,Had issues with billing.,46-60,Prefer not to say,Asia,0
CUST04424,2024-07-03 07:00:00,2.0,Website was easy to use.,46-60,Non-Binary,Africa,1
CUST04425,2024-07-03 08:00:00,7.0,Very satisfied!,26-35,Female,Africa,1
CUST04426,2024-07-03 09:00:00,10.0,Great service!,46-60,Non-Binary,Australia,1
CUST04427,2024-07-03 10:00:00,2.0,Great service!,26-35,Non-Binary,Europe,1
CUST04428,2024-07-03 11:00:00,4.0,Shipping was fast.,18-25,Female,Africa,0
CUST04429,2024-07-03 12:00:00,2.0,Customer support was helpful.,46-60,Female,Australia,0
CUST04430,2024-07-03 13:00:00,6.0,Price is too high.,26-35,Non-Binary,Asia,0
CUST04431,2024-07-03 14:00:00,5.482161270365023,Had issues with billing.,26-35,Non-Binary,North America,1
CUST04432,2024-07-03 15:00:00,10.0,Shipping was fast.,46-60,Prefer not to say,Asia,1
CUST04433,2024-07-03 16:00:00,4.0,Very satisfied!,18-25,Male,South America,0
CUST04434,2024-07-03 17:00:00,5.482161270365023,No Feedback,46-60,Non-Binary,Asia,1
CUST04435,2024-07-03 18:00:00,4.0,Product quality needs improvement.,26-35,Male,Europe,0
CUST04436,2024-07-03 19:00:00,3.0,Customer support was helpful.,18-25,Prefer not to say,Australia,0
CUST04437,2024-07-03 20:00:00,5.0,Very satisfied!,60+,Male,Africa,1
CUST04438,2024-07-03 21:00:00,9.0,Great service!,36-45,Male,South America,0
CUST04439,2024-07-03 22:00:00,8.0,Very satisfied!,46-60,Prefer not to say,Australia,0
CUST04440,2024-07-03 23:00:00,8.0,Product did not meet expectations.,26-35,Non-Binary,Australia,0
CUST04441,2024-07-04 00:00:00,8.0,Delivery was late.,18-25,Male,Africa,0
CUST04442,2024-07-04 01:00:00,8.0,Delivery was late.,18-25,Non-Binary,Asia,0
CUST04443,2024-07-04 02:00:00,7.0,Very satisfied!,60+,Non-Binary,North America,0
CUST04444,2024-07-04 03:00:00,8.0,Product did not meet expectations.,46-60,Female,South America,1
CUST04445,2024-07-04 04:00:00,8.0,Very satisfied!,18-25,Non-Binary,Africa,0
CUST04446,2024-07-04 05:00:00,8.0,Delivery was late.,60+,Non-Binary,Europe,0
CUST04447,2024-07-04 06:00:00,10.0,Shipping was fast.,26-35,Male,Europe,1
CUST04448,2024-07-04 07:00:00,7.0,Product quality needs improvement.,60+,Non-Binary,North America,1
CUST04449,2024-07-04 08:00:00,1.0,Delivery was late.,46-60,Non-Binary,North America,0
CUST04450,2024-07-04 09:00:00,4.0,Product quality needs improvement.,60+,Female,Asia,1
CUST04451,2024-07-04 10:00:00,4.0,Great service!,18-25,Female,Europe,1
CUST04452,2024-07-04 11:00:00,5.0,Product quality needs improvement.,18-25,Male,South America,0
CUST04453,2024-07-04 12:00:00,10.0,Shipping was fast.,36-45,Male,Africa,1
CUST04454,2024-07-04 13:00:00,6.0,Product did not meet expectations.,60+,Female,North America,0
CUST04455,2024-07-04 14:00:00,4.0,Product quality needs improvement.,26-35,Female,North America,0
CUST04456,2024-07-04 15:00:00,2.0,Had issues with billing.,46-60,Prefer not to say,North America,0
CUST04457,2024-07-04 16:00:00,6.0,Price is too high.,36-45,Non-Binary,Africa,0
CUST04458,2024-07-04 17:00:00,8.0,Delivery was late.,60+,Male,South America,1
CUST04459,2024-07-04 18:00:00,8.0,Product did not meet expectations.,26-35,Male,Europe,0
CUST04460,2024-07-04 19:00:00,7.0,Website was easy to use.,36-45,Non-Binary,South America,1
CUST04461,2024-07-04 20:00:00,6.0,Great service!,18-25,Non-Binary,Africa,1
CUST04462,2024-07-04 21:00:00,2.0,Price is too high.,46-60,Male,South America,0
CUST04463,2024-07-04 22:00:00,7.0,Had issues with billing.,60+,Female,Asia,0
CUST04464,2024-07-04 23:00:00,5.0,Customer support was helpful.,26-35,Female,Africa,1
CUST04465,2024-07-05 00:00:00,6.0,Shipping was fast.,18-25,Non-Binary,North America,0
CUST04466,2024-07-05 01:00:00,10.0,Very satisfied!,36-45,Male,Europe,0
CUST04467,2024-07-05 02:00:00,8.0,Price is too high.,46-60,Non-Binary,Asia,0
CUST04468,2024-07-05 03:00:00,8.0,Product did not meet expectations.,36-45,Female,Asia,1
CUST04469,2024-07-05 04:00:00,3.0,Product did not meet expectations.,36-45,Prefer not to say,Africa,1
CUST04470,2024-07-05 05:00:00,7.0,Product did not meet expectations.,26-35,Prefer not to say,Australia,1
CUST04471,2024-07-05 06:00:00,1.0,Great service!,18-25,Female,North America,1
CUST04472,2024-07-05 07:00:00,1.0,Product quality needs improvement.,60+,Non-Binary,Europe,0
CUST04473,2024-07-05 08:00:00,7.0,Delivery was late.,26-35,Prefer not to say,Europe,0
CUST04474,2024-07-05 09:00:00,10.0,Customer support was helpful.,46-60,Female,Europe,1
CUST04475,2024-07-05 10:00:00,9.0,Very satisfied!,36-45,Male,Africa,1
CUST04476,2024-07-05 11:00:00,7.0,Product did not meet expectations.,46-60,Non-Binary,North America,1
CUST04477,2024-07-05 12:00:00,10.0,Very satisfied!,26-35,Non-Binary,Africa,1
CUST04478,2024-07-05 13:00:00,5.0,Website was easy to use.,26-35,Prefer not to say,Europe,1
CUST04479,2024-07-05 14:00:00,8.0,Great service!,60+,Non-Binary,South America,0
CUST04480,2024-07-05 15:00:00,2.0,Product did not meet expectations.,36-45,Prefer not to say,South America,1
CUST04481,2024-07-05 16:00:00,9.0,Website was easy to use.,26-35,Prefer not to say,North America,1
CUST04482,2024-07-05 17:00:00,6.0,Customer support was helpful.,46-60,Female,Europe,0
CUST04483,2024-07-05 18:00:00,9.0,Customer support was helpful.,60+,Prefer not to say,Africa,0
CUST04484,2024-07-05 19:00:00,2.0,Delivery was late.,46-60,Male,Australia,0
CUST04485,2024-07-05 20:00:00,3.0,Had issues with billing.,36-45,Non-Binary,Australia,1
CUST04486,2024-07-05 21:00:00,8.0,Delivery was late.,60+,Prefer not to say,Australia,0
CUST04487,2024-07-05 22:00:00,1.0,Product quality needs improvement.,60+,Non-Binary,South America,1
CUST04488,2024-07-05 23:00:00,10.0,Very satisfied!,60+,Prefer not to say,Africa,1
CUST04489,2024-07-06 00:00:00,7.0,Shipping was fast.,18-25,Female,Australia,0
CUST04490,2024-07-06 01:00:00,7.0,Customer support was helpful.,60+,Male,Europe,1
CUST04491,2024-07-06 02:00:00,1.0,Shipping was fast.,46-60,Non-Binary,Europe,1
CUST04492,2024-07-06 03:00:00,9.0,Great service!,46-60,Female,Australia,0
CUST04493,2024-07-06 04:00:00,8.0,Price is too high.,36-45,Non-Binary,Asia,0
CUST04494,2024-07-06 05:00:00,4.0,Product did not meet expectations.,26-35,Female,Australia,0
CUST04495,2024-07-06 06:00:00,10.0,Great service!,26-35,Male,Asia,0
CUST04496,2024-07-06 07:00:00,5.0,Customer support was helpful.,18-25,Prefer not to say,North America,0
CUST04497,2024-07-06 08:00:00,2.0,Website was easy to use.,60+,Female,North America,0
CUST04498,2024-07-06 09:00:00,9.0,Very satisfied!,18-25,Non-Binary,Europe,0
CUST04499,2024-07-06 10:00:00,6.0,Shipping was fast.,36-45,Non-Binary,Africa,0
CUST04500,2024-07-06 11:00:00,3.0,Delivery was late.,36-45,Female,South America,0
CUST04501,2024-07-06 12:00:00,7.0,Price is too high.,26-35,Male,Africa,0
CUST04502,2024-07-06 13:00:00,9.0,Had issues with billing.,36-45,Male,Europe,1
CUST04503,2024-07-06 14:00:00,3.0,Great service!,60+,Prefer not to say,Europe,1
CUST04504,2024-07-06 15:00:00,2.0,Had issues with billing.,46-60,Prefer not to say,Africa,1
CUST04505,2024-07-06 16:00:00,7.0,Shipping was fast.,36-45,Non-Binary,South America,0
CUST04506,2024-07-06 17:00:00,7.0,Shipping was fast.,18-25,Non-Binary,Europe,1
CUST04507,2024-07-06 18:00:00,4.0,Product did not meet expectations.,60+,Prefer not to say,South America,1
CUST04508,2024-07-06 19:00:00,9.0,Website was easy to use.,36-45,Prefer not to say,Europe,1
CUST04509,2024-07-06 20:00:00,8.0,Website was easy to use.,36-45,Prefer not to say,North America,1
CUST04510,2024-07-06 21:00:00,1.0,Product quality needs improvement.,60+,Female,Asia,1
CUST04511,2024-07-06 22:00:00,1.0,Delivery was late.,36-45,Prefer not to say,Europe,0
CUST04512,2024-07-06 23:00:00,5.0,Customer support was helpful.,46-60,Female,Asia,0
CUST04513,2024-07-07 00:00:00,6.0,Customer support was helpful.,26-35,Female,Australia,0
CUST04514,2024-07-07 01:00:00,3.0,Shipping was fast.,60+,Prefer not to say,Europe,1
CUST04515,2024-07-07 02:00:00,9.0,Great service!,18-25,Male,North America,1
CUST04516,2024-07-07 03:00:00,10.0,Very satisfied!,36-45,Male,South America,0
CUST04517,2024-07-07 04:00:00,6.0,Customer support was helpful.,26-35,Non-Binary,North America,0
CUST04518,2024-07-07 05:00:00,4.0,Customer support was helpful.,18-25,Prefer not to say,Asia,0
CUST04519,2024-07-07 06:00:00,7.0,Great service!,18-25,Non-Binary,South America,1
CUST04520,2024-07-07 07:00:00,8.0,Delivery was late.,46-60,Prefer not to say,North America,0
CUST04521,2024-07-07 08:00:00,9.0,Price is too high.,26-35,Non-Binary,North America,0
CUST04522,2024-07-07 09:00:00,6.0,Website was easy to use.,60+,Female,North America,0
CUST04523,2024-07-07 10:00:00,6.0,Product did not meet expectations.,26-35,Prefer not to say,Africa,0
CUST04524,2024-07-07 11:00:00,8.0,Product did not meet expectations.,26-35,Male,South America,0
CUST04525,2024-07-07 12:00:00,5.0,Product did not meet expectations.,18-25,Prefer not to say,North America,1
CUST04526,2024-07-07 13:00:00,3.0,Great service!,46-60,Non-Binary,North America,1
CUST04527,2024-07-07 14:00:00,3.0,Product did not meet expectations.,46-60,Non-Binary,Asia,0
CUST04528,2024-07-07 15:00:00,6.0,Shipping was fast.,26-35,Non-Binary,North America,1
CUST04529,2024-07-07 16:00:00,2.0,Product quality needs improvement.,26-35,Non-Binary,North America,0
CUST04530,2024-07-07 17:00:00,5.482161270365023,Great service!,36-45,Non-Binary,Australia,0
CUST04531,2024-07-07 18:00:00,6.0,Great service!,18-25,Non-Binary,South America,1
CUST04532,2024-07-07 19:00:00,8.0,Website was easy to use.,60+,Male,Australia,1
CUST04533,2024-07-07 20:00:00,7.0,Product did not meet expectations.,60+,Non-Binary,Africa,1
CUST04534,2024-07-07 21:00:00,8.0,Had issues with billing.,46-60,Male,Asia,1
CUST04535,2024-07-07 22:00:00,9.0,Price is too high.,18-25,Prefer not to say,Australia,0
CUST04536,2024-07-07 23:00:00,6.0,Product quality needs improvement.,46-60,Female,Africa,1
CUST04537,2024-07-08 00:00:00,3.0,Great service!,60+,Male,Europe,0
CUST04538,2024-07-08 01:00:00,10.0,Product quality needs improvement.,26-35,Prefer not to say,South America,0
CUST04539,2024-07-08 02:00:00,3.0,Great service!,18-25,Female,North America,0
CUST04540,2024-07-08 03:00:00,1.0,Delivery was late.,18-25,Male,Australia,0
CUST04541,2024-07-08 04:00:00,5.0,Website was easy to use.,36-45,Male,Australia,0
CUST04542,2024-07-08 05:00:00,4.0,Shipping was fast.,26-35,Prefer not to say,North America,1
CUST04543,2024-07-08 06:00:00,9.0,Delivery was late.,26-35,Non-Binary,North America,0
CUST04544,2024-07-08 07:00:00,5.482161270365023,Very satisfied!,46-60,Male,Asia,1
CUST04545,2024-07-08 08:00:00,5.0,Product did not meet expectations.,18-25,Male,Australia,0
CUST04546,2024-07-08 09:00:00,10.0,Very satisfied!,46-60,Prefer not to say,Australia,1
CUST04547,2024-07-08 10:00:00,4.0,Price is too high.,26-35,Non-Binary,Europe,1
CUST04548,2024-07-08 11:00:00,5.482161270365023,No Feedback,36-45,Female,Africa,0
CUST04549,2024-07-08 12:00:00,6.0,Shipping was fast.,18-25,Non-Binary,Europe,0
CUST04550,2024-07-08 13:00:00,4.0,Delivery was late.,26-35,Non-Binary,Australia,1
CUST04551,2024-07-08 14:00:00,10.0,Product quality needs improvement.,36-45,Prefer not to say,Europe,0
CUST04552,2024-07-08 15:00:00,2.0,Product quality needs improvement.,60+,Non-Binary,Australia,0
CUST04553,2024-07-08 16:00:00,1.0,Price is too high.,26-35,Prefer not to say,South America,1
CUST04554,2024-07-08 17:00:00,4.0,Great service!,60+,Female,Asia,1
CUST04555,2024-07-08 18:00:00,4.0,Product quality needs improvement.,46-60,Male,Europe,0
CUST04556,2024-07-08 19:00:00,1.0,Product did not meet expectations.,60+,Male,Australia,0
CUST04557,2024-07-08 20:00:00,5.482161270365023,No Feedback,26-35,Prefer not to say,Europe,0
CUST04558,2024-07-08 21:00:00,4.0,Website was easy to use.,60+,Prefer not to say,Africa,0
CUST04559,2024-07-08 22:00:00,1.0,Product did not meet expectations.,18-25,Non-Binary,Asia,1
CUST04560,2024-07-08 23:00:00,1.0,Had issues with billing.,26-35,Non-Binary,South America,1
CUST04561,2024-07-09 00:00:00,1.0,Price is too high.,36-45,Male,North America,0
CUST04562,2024-07-09 01:00:00,8.0,Product did not meet expectations.,60+,Male,North America,1
CUST04563,2024-07-09 02:00:00,10.0,Website was easy to use.,18-25,Male,Europe,1
CUST04564,2024-07-09 03:00:00,8.0,Website was easy to use.,46-60,Prefer not to say,Australia,1
CUST04565,2024-07-09 04:00:00,2.0,Customer support was helpful.,46-60,Female,Africa,1
CUST04566,2024-07-09 05:00:00,5.482161270365023,No Feedback,60+,Female,Asia,1
CUST04567,2024-07-09 06:00:00,8.0,Price is too high.,46-60,Prefer not to say,South America,1
CUST04568,2024-07-09 07:00:00,8.0,Product did not meet expectations.,36-45,Non-Binary,South America,1
CUST04569,2024-07-09 08:00:00,10.0,Shipping was fast.,26-35,Female,South America,0
CUST04570,2024-07-09 09:00:00,7.0,Shipping was fast.,18-25,Non-Binary,North America,0
CUST04571,2024-07-09 10:00:00,5.0,Price is too high.,60+,Male,Asia,1
CUST04572,2024-07-09 11:00:00,1.0,Product did not meet expectations.,46-60,Male,North America,1
CUST04573,2024-07-09 12:00:00,9.0,Delivery was late.,26-35,Non-Binary,Europe,1
CUST04574,2024-07-09 13:00:00,7.0,Delivery was late.,36-45,Male,South America,1
CUST04575,2024-07-09 14:00:00,2.0,Great service!,46-60,Prefer not to say,Asia,1
CUST04576,2024-07-09 15:00:00,6.0,Product did not meet expectations.,46-60,Non-Binary,South America,0
CUST04577,2024-07-09 16:00:00,2.0,Website was easy to use.,18-25,Non-Binary,North America,1
CUST04578,2024-07-09 17:00:00,1.0,Product quality needs improvement.,36-45,Non-Binary,North America,0
CUST04579,2024-07-09 18:00:00,7.0,Shipping was fast.,36-45,Female,North America,0
CUST04580,2024-07-09 19:00:00,5.482161270365023,Product did not meet expectations.,60+,Non-Binary,South America,1
CUST04581,2024-07-09 20:00:00,2.0,Product did not meet expectations.,18-25,Non-Binary,Asia,1
CUST04582,2024-07-09 21:00:00,5.0,Product quality needs improvement.,60+,Non-Binary,Asia,1
CUST04583,2024-07-09 22:00:00,5.0,Product quality needs improvement.,18-25,Female,Europe,0
CUST04584,2024-07-09 23:00:00,5.482161270365023,No Feedback,36-45,Male,South America,0
CUST04585,2024-07-10 00:00:00,1.0,Customer support was helpful.,18-25,Female,Europe,0
CUST04586,2024-07-10 01:00:00,8.0,Great service!,18-25,Prefer not to say,Africa,1
CUST04587,2024-07-10 02:00:00,3.0,Shipping was fast.,18-25,Non-Binary,Europe,1
CUST04588,2024-07-10 03:00:00,5.482161270365023,No Feedback,26-35,Prefer not to say,Europe,1
CUST04589,2024-07-10 04:00:00,9.0,Delivery was late.,26-35,Female,Europe,1
CUST04590,2024-07-10 05:00:00,4.0,Price is too high.,36-45,Male,North America,1
CUST04591,2024-07-10 06:00:00,10.0,Delivery was late.,18-25,Male,Africa,1
CUST04592,2024-07-10 07:00:00,5.0,Had issues with billing.,36-45,Non-Binary,Europe,0
CUST04593,2024-07-10 08:00:00,7.0,Had issues with billing.,26-35,Male,Asia,0
CUST04594,2024-07-10 09:00:00,4.0,Product quality needs improvement.,18-25,Female,Europe,1
CUST04595,2024-07-10 10:00:00,1.0,Had issues with billing.,60+,Female,North America,1
CUST04596,2024-07-10 11:00:00,9.0,Website was easy to use.,26-35,Male,Australia,0
CUST04597,2024-07-10 12:00:00,4.0,Very satisfied!,26-35,Non-Binary,Africa,0
CUST04598,2024-07-10 13:00:00,9.0,Product did not meet expectations.,26-35,Non-Binary,Australia,0
CUST04599,2024-07-10 14:00:00,6.0,Product did not meet expectations.,18-25,Female,Australia,1
CUST04600,2024-07-10 15:00:00,1.0,Product quality needs improvement.,46-60,Male,Africa,0
CUST04601,2024-07-10 16:00:00,3.0,Had issues with billing.,60+,Female,South America,0
CUST04602,2024-07-10 17:00:00,2.0,Price is too high.,60+,Female,Asia,0
CUST04603,2024-07-10 18:00:00,9.0,Website was easy to use.,36-45,Prefer not to say,North America,0
CUST04604,2024-07-10 19:00:00,1.0,Great service!,18-25,Female,Africa,0
CUST04605,2024-07-10 20:00:00,9.0,Had issues with billing.,26-35,Non-Binary,Australia,1
CUST04606,2024-07-10 21:00:00,9.0,Website was easy to use.,46-60,Male,North America,1
CUST04607,2024-07-10 22:00:00,8.0,Customer support was helpful.,18-25,Male,North America,0
CUST04608,2024-07-10 23:00:00,8.0,Great service!,18-25,Prefer not to say,South America,1
CUST04609,2024-07-11 00:00:00,1.0,Product did not meet expectations.,46-60,Prefer not to say,Australia,1
CUST04610,2024-07-11 01:00:00,8.0,Customer support was helpful.,26-35,Non-Binary,Europe,0
CUST04611,2024-07-11 02:00:00,10.0,Product quality needs improvement.,18-25,Prefer not to say,North America,1
CUST04612,2024-07-11 03:00:00,3.0,Shipping was fast.,60+,Female,Australia,1
CUST04613,2024-07-11 04:00:00,7.0,Product quality needs improvement.,60+,Female,North America,0
CUST04614,2024-07-11 05:00:00,1.0,Price is too high.,46-60,Non-Binary,South America,0
CUST04615,2024-07-11 06:00:00,1.0,Website was easy to use.,26-35,Male,South America,1
CUST04616,2024-07-11 07:00:00,10.0,Shipping was fast.,46-60,Non-Binary,Europe,1
CUST04617,2024-07-11 08:00:00,5.0,Great service!,18-25,Prefer not to say,South America,1
CUST04618,2024-07-11 09:00:00,5.0,Great service!,60+,Male,Australia,0
CUST04619,2024-07-11 10:00:00,8.0,Customer support was helpful.,36-45,Male,Africa,1
CUST04620,2024-07-11 11:00:00,7.0,Price is too high.,46-60,Male,South America,1
CUST04621,2024-07-11 12:00:00,8.0,Product did not meet expectations.,36-45,Prefer not to say,Africa,0
CUST04622,2024-07-11 13:00:00,6.0,Had issues with billing.,36-45,Female,Europe,1
CUST04623,2024-07-11 14:00:00,6.0,Had issues with billing.,60+,Female,Asia,0
CUST04624,2024-07-11 15:00:00,2.0,Shipping was fast.,46-60,Prefer not to say,North America,1
CUST04625,2024-07-11 16:00:00,6.0,Price is too high.,36-45,Prefer not to say,North America,0
CUST04626,2024-07-11 17:00:00,5.0,Price is too high.,18-25,Non-Binary,Australia,1
CUST04627,2024-07-11 18:00:00,3.0,Great service!,26-35,Non-Binary,Europe,1
CUST04628,2024-07-11 19:00:00,6.0,Product did not meet expectations.,26-35,Female,Europe,0
CUST04629,2024-07-11 20:00:00,8.0,Website was easy to use.,60+,Prefer not to say,Europe,0
CUST04630,2024-07-11 21:00:00,9.0,Product did not meet expectations.,46-60,Non-Binary,North America,0
CUST04631,2024-07-11 22:00:00,1.0,Delivery was late.,46-60,Prefer not to say,South America,0
CUST04632,2024-07-11 23:00:00,3.0,Price is too high.,26-35,Prefer not to say,North America,0
CUST04633,2024-07-12 00:00:00,3.0,Product quality needs improvement.,18-25,Female,North America,0
CUST04634,2024-07-12 01:00:00,8.0,Very satisfied!,26-35,Female,North America,0
CUST04635,2024-07-12 02:00:00,1.0,Price is too high.,26-35,Prefer not to say,South America,1
CUST04636,2024-07-12 03:00:00,5.0,Shipping was fast.,46-60,Male,Asia,1
CUST04637,2024-07-12 04:00:00,3.0,Product quality needs improvement.,36-45,Male,Australia,1
CUST04638,2024-07-12 05:00:00,2.0,Shipping was fast.,18-25,Prefer not to say,Asia,1
CUST04639,2024-07-12 06:00:00,8.0,Customer support was helpful.,46-60,Female,Asia,1
