CustomerID,SurveyDate,SatisfactionScore,CustomerFeedback,AgeGroup,Gender,Region,RepeatCustomer,Sentiment,YearMonth,CleanFeedback,IssueCategory
CUST04267,2024-06-26 18:00:00,4.0,Great service!,60+,Female,Africa,1,Positive,2024-06,great service,Other
CUST04268,2024-06-26 19:00:00,1.0,Great service!,36-45,Female,Australia,0,Positive,2024-06,great service,Other
CUST04269,2024-06-26 20:00:00,8.0,Had issues with billing.,18-25,Prefer not to say,Europe,0,Neutral,2024-06,issues billing,Other
CUST04270,2024-06-26 21:00:00,1.0,Price is too high.,36-45,Female,North America,0,Positive,2024-06,price high,Pricing
CUST04271,2024-06-26 22:00:00,5.0,Delivery was late.,36-45,Prefer not to say,Asia,1,Negative,2024-06,delivery late,Delivery Issues
CUST04272,2024-06-26 23:00:00,6.0,Great service!,26-35,Female,Asia,0,Positive,2024-06,great service,Other
CUST04273,2024-06-27 00:00:00,6.0,Very satisfied!,46-60,Female,South America,1,Positive,2024-06,satisfied,Other
CUST04274,2024-06-27 01:00:00,5.0,Website was easy to use.,60+,Prefer not to say,Australia,0,Positive,2024-06,website easy use,Other
CUST04275,2024-06-27 02:00:00,3.0,Great service!,36-45,Prefer not to say,Europe,0,Positive,2024-06,great service,Other
CUST04276,2024-06-27 03:00:00,5.0,Product did not meet expectations.,60+,Non-Binary,Australia,1,Neutral,2024-06,product meet expectations,Other
CUST04277,2024-06-27 04:00:00,8.0,Product quality needs improvement.,26-35,Female,North America,1,Neutral,2024-06,product quality needs improvement,Product Quality
CUST04278,2024-06-27 05:00:00,2.0,Great service!,18-25,Prefer not to say,South America,0,Positive,2024-06,great service,Other
CUST04279,2024-06-27 06:00:00,,,36-45,Female,Europe,0,Neutral,2024-06,,Other
CUST04280,2024-06-27 07:00:00,9.0,Website was easy to use.,46-60,Female,Australia,0,Positive,2024-06,website easy use,Other
CUST04281,2024-06-27 08:00:00,8.0,Website was easy to use.,26-35,Female,Europe,1,Positive,2024-06,website easy use,Other
CUST04282,2024-06-27 09:00:00,8.0,Price is too high.,60+,Male,North America,1,Positive,2024-06,price high,Pricing
CUST04283,2024-06-27 10:00:00,8.0,Customer support was helpful.,18-25,Non-Binary,South America,0,Neutral,2024-06,customer support helpful,Customer Service
CUST04284,2024-06-27 11:00:00,7.0,Customer support was helpful.,60+,Male,Europe,0,Neutral,2024-06,customer support helpful,Customer Service
CUST04285,2024-06-27 12:00:00,8.0,Delivery was late.,46-60,Non-Binary,North America,0,Negative,2024-06,delivery late,Delivery Issues
CUST04286,2024-06-27 13:00:00,6.0,Very satisfied!,36-45,Female,Asia,1,Positive,2024-06,satisfied,Other
CUST04287,2024-06-27 14:00:00,2.0,Shipping was fast.,46-60,Female,Europe,0,Positive,2024-06,shipping fast,Delivery Issues
CUST04288,2024-06-27 15:00:00,2.0,Had issues with billing.,60+,Prefer not to say,South America,0,Neutral,2024-06,issues billing,Other
CUST04289,2024-06-27 16:00:00,8.0,Product did not meet expectations.,60+,Non-Binary,Africa,1,Neutral,2024-06,product meet expectations,Other
CUST04290,2024-06-27 17:00:00,1.0,Great service!,46-60,Non-Binary,Africa,0,Positive,2024-06,great service,Other
CUST04291,2024-06-27 18:00:00,6.0,Had issues with billing.,46-60,Male,Europe,0,Neutral,2024-06,issues billing,Other
CUST04292,2024-06-27 19:00:00,6.0,Very satisfied!,46-60,Non-Binary,Europe,1,Positive,2024-06,satisfied,Other
CUST04293,2024-06-27 20:00:00,4.0,Customer support was helpful.,18-25,Female,North America,1,Neutral,2024-06,customer support helpful,Customer Service
CUST04294,2024-06-27 21:00:00,10.0,Had issues with billing.,60+,Prefer not to say,Australia,0,Neutral,2024-06,issues billing,Other
CUST04295,2024-06-27 22:00:00,3.0,Great service!,26-35,Male,Africa,1,Positive,2024-06,great service,Other
CUST04296,2024-06-27 23:00:00,3.0,Price is too high.,18-25,Prefer not to say,Australia,1,Positive,2024-06,price high,Pricing
CUST04297,2024-06-28 00:00:00,1.0,Delivery was late.,18-25,Non-Binary,Africa,1,Negative,2024-06,delivery late,Delivery Issues
CUST04298,2024-06-28 01:00:00,3.0,Price is too high.,18-25,Non-Binary,Europe,1,Positive,2024-06,price high,Pricing
CUST04299,2024-06-28 02:00:00,4.0,Customer support was helpful.,26-35,Male,South America,1,Neutral,2024-06,customer support helpful,Customer Service
CUST04300,2024-06-28 03:00:00,5.0,Product quality needs improvement.,46-60,Non-Binary,South America,1,Neutral,2024-06,product quality needs improvement,Product Quality
CUST04301,2024-06-28 04:00:00,3.0,Customer support was helpful.,60+,Prefer not to say,Africa,1,Neutral,2024-06,customer support helpful,Customer Service
CUST04302,2024-06-28 05:00:00,6.0,Delivery was late.,36-45,Female,Africa,0,Negative,2024-06,delivery late,Delivery Issues
CUST04303,2024-06-28 06:00:00,,Great service!,36-45,Male,North America,1,Positive,2024-06,great service,Other
CUST04304,2024-06-28 07:00:00,3.0,Very satisfied!,60+,Non-Binary,Europe,1,Positive,2024-06,satisfied,Other
CUST04305,2024-06-28 08:00:00,,Shipping was fast.,26-35,Prefer not to say,Europe,1,Positive,2024-06,shipping fast,Delivery Issues
CUST04306,2024-06-28 09:00:00,6.0,Price is too high.,36-45,Female,Australia,1,Positive,2024-06,price high,Pricing
CUST04307,2024-06-28 10:00:00,8.0,Customer support was helpful.,18-25,Non-Binary,North America,0,Neutral,2024-06,customer support helpful,Customer Service
CUST04308,2024-06-28 11:00:00,2.0,Very satisfied!,36-45,Male,Asia,0,Positive,2024-06,satisfied,Other
CUST04309,2024-06-28 12:00:00,1.0,Price is too high.,60+,Non-Binary,South America,1,Positive,2024-06,price high,Pricing
CUST04310,2024-06-28 13:00:00,4.0,Customer support was helpful.,18-25,Non-Binary,South America,0,Neutral,2024-06,customer support helpful,Customer Service
CUST04311,2024-06-28 14:00:00,7.0,Delivery was late.,36-45,Non-Binary,Europe,0,Negative,2024-06,delivery late,Delivery Issues
CUST04312,2024-06-28 15:00:00,10.0,Price is too high.,60+,Female,North America,0,Positive,2024-06,price high,Pricing
CUST04313,2024-06-28 16:00:00,3.0,Customer support was helpful.,26-35,Female,Asia,0,Neutral,2024-06,customer support helpful,Customer Service
CUST04314,2024-06-28 17:00:00,3.0,Great service!,60+,Non-Binary,South America,0,Positive,2024-06,great service,Other
CUST04315,2024-06-28 18:00:00,5.0,Delivery was late.,26-35,Non-Binary,North America,1,Negative,2024-06,delivery late,Delivery Issues
CUST04316,2024-06-28 19:00:00,5.0,Very satisfied!,18-25,Male,Asia,1,Positive,2024-06,satisfied,Other
CUST04317,2024-06-28 20:00:00,10.0,Very satisfied!,60+,Non-Binary,Africa,1,Positive,2024-06,satisfied,Other
CUST04318,2024-06-28 21:00:00,3.0,Shipping was fast.,46-60,Prefer not to say,Europe,0,Positive,2024-06,shipping fast,Delivery Issues
CUST04319,2024-06-28 22:00:00,9.0,Had issues with billing.,46-60,Prefer not to say,Australia,1,Neutral,2024-06,issues billing,Other
CUST04320,2024-06-28 23:00:00,4.0,Product quality needs improvement.,46-60,Male,South America,0,Neutral,2024-06,product quality needs improvement,Product Quality
CUST04321,2024-06-29 00:00:00,3.0,Great service!,46-60,Female,South America,1,Positive,2024-06,great service,Other
CUST04322,2024-06-29 01:00:00,2.0,Delivery was late.,46-60,Non-Binary,Asia,1,Negative,2024-06,delivery late,Delivery Issues
CUST04323,2024-06-29 02:00:00,10.0,Price is too high.,26-35,Male,Australia,1,Positive,2024-06,price high,Pricing
CUST04324,2024-06-29 03:00:00,9.0,Very satisfied!,60+,Female,Africa,1,Positive,2024-06,satisfied,Other
CUST04325,2024-06-29 04:00:00,4.0,Great service!,18-25,Male,North America,0,Positive,2024-06,great service,Other
CUST04326,2024-06-29 05:00:00,3.0,Delivery was late.,46-60,Female,Europe,1,Negative,2024-06,delivery late,Delivery Issues
CUST04327,2024-06-29 06:00:00,,Delivery was late.,46-60,Non-Binary,North America,1,Negative,2024-06,delivery late,Delivery Issues
CUST04328,2024-06-29 07:00:00,,,18-25,Male,Asia,0,Neutral,2024-06,,Other
CUST04329,2024-06-29 08:00:00,2.0,Delivery was late.,18-25,Non-Binary,South America,0,Negative,2024-06,delivery late,Delivery Issues
CUST04330,2024-06-29 09:00:00,7.0,Product did not meet expectations.,46-60,Male,Africa,1,Neutral,2024-06,product meet expectations,Other
CUST04331,2024-06-29 10:00:00,5.0,Great service!,26-35,Female,South America,1,Positive,2024-06,great service,Other
CUST04332,2024-06-29 11:00:00,5.0,Customer support was helpful.,18-25,Male,North America,0,Neutral,2024-06,customer support helpful,Customer Service
CUST04333,2024-06-29 12:00:00,3.0,Very satisfied!,60+,Prefer not to say,Africa,0,Positive,2024-06,satisfied,Other
CUST04334,2024-06-29 13:00:00,5.0,Very satisfied!,60+,Prefer not to say,Europe,1,Positive,2024-06,satisfied,Other
CUST04335,2024-06-29 14:00:00,2.0,Customer support was helpful.,26-35,Male,Asia,0,Neutral,2024-06,customer support helpful,Customer Service
CUST04336,2024-06-29 15:00:00,4.0,Great service!,36-45,Prefer not to say,Europe,0,Positive,2024-06,great service,Other
CUST04337,2024-06-29 16:00:00,6.0,Product quality needs improvement.,26-35,Non-Binary,Asia,1,Neutral,2024-06,product quality needs improvement,Product Quality
CUST04338,2024-06-29 17:00:00,1.0,Great service!,46-60,Prefer not to say,Europe,1,Positive,2024-06,great service,Other
CUST04339,2024-06-29 18:00:00,10.0,Website was easy to use.,36-45,Prefer not to say,North America,1,Positive,2024-06,website easy use,Other
CUST04340,2024-06-29 19:00:00,4.0,Delivery was late.,46-60,Non-Binary,Australia,0,Negative,2024-06,delivery late,Delivery Issues
CUST04341,2024-06-29 20:00:00,6.0,Had issues with billing.,60+,Non-Binary,Africa,1,Neutral,2024-06,issues billing,Other
CUST04342,2024-06-29 21:00:00,9.0,Price is too high.,18-25,Female,Asia,1,Positive,2024-06,price high,Pricing
CUST04343,2024-06-29 22:00:00,2.0,Product did not meet expectations.,46-60,Non-Binary,North America,1,Neutral,2024-06,product meet expectations,Other
CUST04344,2024-06-29 23:00:00,7.0,Had issues with billing.,60+,Male,South America,0,Neutral,2024-06,issues billing,Other
CUST04345,2024-06-30 00:00:00,6.0,Customer support was helpful.,26-35,Prefer not to say,South America,1,Neutral,2024-06,customer support helpful,Customer Service
CUST04346,2024-06-30 01:00:00,2.0,Price is too high.,46-60,Female,Europe,1,Positive,2024-06,price high,Pricing
CUST04347,2024-06-30 02:00:00,8.0,Price is too high.,60+,Non-Binary,South America,0,Positive,2024-06,price high,Pricing
CUST04348,2024-06-30 03:00:00,7.0,Price is too high.,18-25,Prefer not to say,Australia,0,Positive,2024-06,price high,Pricing
CUST04349,2024-06-30 04:00:00,5.0,Very satisfied!,46-60,Male,Asia,1,Positive,2024-06,satisfied,Other
CUST04350,2024-06-30 05:00:00,5.0,Product did not meet expectations.,60+,Male,Europe,1,Neutral,2024-06,product meet expectations,Other
CUST04351,2024-06-30 06:00:00,7.0,Very satisfied!,46-60,Female,Asia,1,Positive,2024-06,satisfied,Other
CUST04352,2024-06-30 07:00:00,9.0,Delivery was late.,18-25,Male,Asia,0,Negative,2024-06,delivery late,Delivery Issues
CUST04353,2024-06-30 08:00:00,9.0,Website was easy to use.,46-60,Prefer not to say,North America,1,Positive,2024-06,website easy use,Other
CUST04354,2024-06-30 09:00:00,,,46-60,Non-Binary,South America,1,Neutral,2024-06,,Other
CUST04355,2024-06-30 10:00:00,6.0,Product did not meet expectations.,60+,Male,Africa,0,Neutral,2024-06,product meet expectations,Other
CUST04356,2024-06-30 11:00:00,10.0,Had issues with billing.,36-45,Non-Binary,Asia,0,Neutral,2024-06,issues billing,Other
CUST04357,2024-06-30 12:00:00,6.0,Delivery was late.,46-60,Prefer not to say,Australia,1,Negative,2024-06,delivery late,Delivery Issues
CUST04358,2024-06-30 13:00:00,3.0,Great service!,36-45,Prefer not to say,Australia,0,Positive,2024-06,great service,Other
CUST04359,2024-06-30 14:00:00,1.0,Customer support was helpful.,26-35,Non-Binary,Africa,1,Neutral,2024-06,customer support helpful,Customer Service
CUST04360,2024-06-30 15:00:00,7.0,Website was easy to use.,46-60,Prefer not to say,South America,1,Positive,2024-06,website easy use,Other
CUST04361,2024-06-30 16:00:00,4.0,Delivery was late.,36-45,Female,South America,0,Negative,2024-06,delivery late,Delivery Issues
CUST04362,2024-06-30 17:00:00,1.0,Great service!,26-35,Male,Europe,0,Positive,2024-06,great service,Other
CUST04363,2024-06-30 18:00:00,8.0,Website was easy to use.,60+,Female,Europe,0,Positive,2024-06,website easy use,Other
CUST04364,2024-06-30 19:00:00,6.0,Great service!,46-60,Female,Europe,0,Positive,2024-06,great service,Other
CUST04365,2024-06-30 20:00:00,6.0,Product did not meet expectations.,60+,Female,South America,1,Neutral,2024-06,product meet expectations,Other
CUST04366,2024-06-30 21:00:00,2.0,Great service!,26-35,Non-Binary,Asia,0,Positive,2024-06,great service,Other
CUST04367,2024-06-30 22:00:00,1.0,Website was easy to use.,60+,Non-Binary,North America,0,Positive,2024-06,website easy use,Other
CUST04368,2024-06-30 23:00:00,2.0,Great service!,60+,Prefer not to say,Africa,1,Positive,2024-06,great service,Other
CUST04369,2024-07-01 00:00:00,4.0,Had issues with billing.,18-25,Non-Binary,Africa,1,Neutral,2024-07,issues billing,Other
CUST04370,2024-07-01 01:00:00,2.0,Delivery was late.,26-35,Prefer not to say,Africa,1,Negative,2024-07,delivery late,Delivery Issues
CUST04371,2024-07-01 02:00:00,1.0,Website was easy to use.,60+,Non-Binary,Europe,0,Positive,2024-07,website easy use,Other
CUST04372,2024-07-01 03:00:00,7.0,Had issues with billing.,36-45,Prefer not to say,North America,1,Neutral,2024-07,issues billing,Other
CUST04373,2024-07-01 04:00:00,8.0,Great service!,26-35,Male,Australia,0,Positive,2024-07,great service,Other
CUST04374,2024-07-01 05:00:00,6.0,Great service!,18-25,Prefer not to say,South America,0,Positive,2024-07,great service,Other
CUST04375,2024-07-01 06:00:00,4.0,Price is too high.,46-60,Male,Australia,0,Positive,2024-07,price high,Pricing
CUST04376,2024-07-01 07:00:00,6.0,Website was easy to use.,60+,Prefer not to say,Europe,0,Positive,2024-07,website easy use,Other
CUST04377,2024-07-01 08:00:00,3.0,Product did not meet expectations.,36-45,Non-Binary,Asia,1,Neutral,2024-07,product meet expectations,Other
CUST04378,2024-07-01 09:00:00,8.0,Great service!,18-25,Non-Binary,Europe,1,Positive,2024-07,great service,Other
CUST04379,2024-07-01 10:00:00,10.0,Customer support was helpful.,26-35,Male,North America,1,Neutral,2024-07,customer support helpful,Customer Service
CUST04380,2024-07-01 11:00:00,2.0,Very satisfied!,60+,Female,Europe,1,Positive,2024-07,satisfied,Other
CUST04381,2024-07-01 12:00:00,5.0,Shipping was fast.,18-25,Female,Africa,1,Positive,2024-07,shipping fast,Delivery Issues
CUST04382,2024-07-01 13:00:00,1.0,Very satisfied!,18-25,Prefer not to say,Asia,0,Positive,2024-07,satisfied,Other
CUST04383,2024-07-01 14:00:00,6.0,Product did not meet expectations.,36-45,Non-Binary,Asia,0,Neutral,2024-07,product meet expectations,Other
CUST04384,2024-07-01 15:00:00,2.0,Delivery was late.,46-60,Female,South America,0,Negative,2024-07,delivery late,Delivery Issues
CUST04385,2024-07-01 16:00:00,4.0,Product quality needs improvement.,46-60,Non-Binary,South America,0,Neutral,2024-07,product quality needs improvement,Product Quality
CUST04386,2024-07-01 17:00:00,6.0,Customer support was helpful.,46-60,Non-Binary,Africa,1,Neutral,2024-07,customer support helpful,Customer Service
CUST04387,2024-07-01 18:00:00,10.0,Product quality needs improvement.,26-35,Non-Binary,Asia,0,Neutral,2024-07,product quality needs improvement,Product Quality
CUST04388,2024-07-01 19:00:00,8.0,Great service!,18-25,Prefer not to say,Africa,0,Positive,2024-07,great service,Other
CUST04389,2024-07-01 20:00:00,8.0,Delivery was late.,26-35,Male,Asia,0,Negative,2024-07,delivery late,Delivery Issues
CUST04390,2024-07-01 21:00:00,6.0,Had issues with billing.,18-25,Prefer not to say,North America,0,Neutral,2024-07,issues billing,Other
CUST04391,2024-07-01 22:00:00,4.0,Great service!,36-45,Female,Europe,0,Positive,2024-07,great service,Other
CUST04392,2024-07-01 23:00:00,8.0,Product quality needs improvement.,36-45,Male,South America,0,Neutral,2024-07,product quality needs improvement,Product Quality
CUST04393,2024-07-02 00:00:00,,,26-35,Female,North America,1,Neutral,2024-07,,Other
CUST04394,2024-07-02 01:00:00,10.0,Shipping was fast.,26-35,Male,Europe,1,Positive,2024-07,shipping fast,Delivery Issues
CUST04395,2024-07-02 02:00:00,1.0,Price is too high.,36-45,Male,South America,0,Positive,2024-07,price high,Pricing
CUST04396,2024-07-02 03:00:00,4.0,Shipping was fast.,60+,Prefer not to say,Africa,0,Positive,2024-07,shipping fast,Delivery Issues
CUST04397,2024-07-02 04:00:00,4.0,Delivery was late.,46-60,Non-Binary,North America,0,Negative,2024-07,delivery late,Delivery Issues
CUST04398,2024-07-02 05:00:00,7.0,Had issues with billing.,46-60,Non-Binary,Australia,0,Neutral,2024-07,issues billing,Other
CUST04399,2024-07-02 06:00:00,7.0,Shipping was fast.,36-45,Male,Australia,0,Positive,2024-07,shipping fast,Delivery Issues
CUST04400,2024-07-02 07:00:00,8.0,Website was easy to use.,46-60,Prefer not to say,South America,1,Positive,2024-07,website easy use,Other
CUST04401,2024-07-02 08:00:00,5.0,Had issues with billing.,60+,Female,North America,1,Neutral,2024-07,issues billing,Other
CUST04402,2024-07-02 09:00:00,7.0,Product quality needs improvement.,60+,Female,Europe,0,Neutral,2024-07,product quality needs improvement,Product Quality
CUST04403,2024-07-02 10:00:00,8.0,Shipping was fast.,18-25,Non-Binary,Europe,1,Positive,2024-07,shipping fast,Delivery Issues
CUST04404,2024-07-02 11:00:00,9.0,Price is too high.,26-35,Non-Binary,North America,0,Positive,2024-07,price high,Pricing
CUST04405,2024-07-02 12:00:00,3.0,Had issues with billing.,46-60,Female,Australia,0,Neutral,2024-07,issues billing,Other
CUST04406,2024-07-02 13:00:00,3.0,Great service!,60+,Female,North America,1,Positive,2024-07,great service,Other
CUST04407,2024-07-02 14:00:00,4.0,Price is too high.,26-35,Prefer not to say,Australia,1,Positive,2024-07,price high,Pricing
CUST04408,2024-07-02 15:00:00,5.0,Great service!,26-35,Female,Australia,1,Positive,2024-07,great service,Other
